region,regioncode,district,districtcode,ward,wardcode,street,places
ARUSHA,23,ARUSHA,232,NDURUMA,23219,SAMARIA,USANDAWENI
ARUSHA,23,ARUSHA,232,NDURUMA,23219,SAMARIA,KICHANGANI
ARUSHA,23,ARUSHA,232,NDURUMA,23219,SAMARIA,SAMARIA
ARUSHA,23,ARUSHA,232,NDURUMA,23219,MARURANI,JAMAIKA
ARUSHA,23,ARUSHA,232,NDURUMA,23219,MARURANI,MURURANI HUDUMA
ARUSHA,23,ARUSHA,232,NDURUMA,23219,MARURANI,MARURANI KATI
ARUSHA,23,ARUSHA,232,NDURUMA,23219,MARURANI,MSHIKAMANO
ARUSHA,23,ARUSHA,232,NDURUMA,23219,MARURANI,UMOJA
ARUSHA,23,ARUSHA,232,NDURUMA,23219,MAJI MOTO,ZAIRE
ARUSHA,23,ARUSHA,232,NDURUMA,23219,MAJI MOTO,MSUMBIJI
ARUSHA,23,ARUSHA,232,NDURUMA,23219,MAJI MOTO,KITONGOJINI
ARUSHA,23,ARUSHA,232,BWAWANI,23220,BWAWANI,KAZAMOYO
ARUSHA,23,ARUSHA,232,BWAWANI,23220,BWAWANI,BWAWANI
ARUSHA,23,ARUSHA,232,BWAWANI,23220,BWAWANI,OLMAVINU
ARUSHA,23,ARUSHA,232,BWAWANI,23220,BWAWANI,MWANDETI
ARUSHA,23,ARUSHA,232,BWAWANI,23220,BWAWANI,LAMOLOK
ARUSHA,23,ARUSHA,232,BWAWANI,23220,BWAWANI,MAJENGO
ARUSHA,23,ARUSHA,232,BWAWANI,23220,THEMI YA SIMBA,NYAMAGANA
ARUSHA,23,ARUSHA,232,BWAWANI,23220,THEMI YA SIMBA,SONGAMBELE
ARUSHA,23,ARUSHA,232,BWAWANI,23220,THEMI YA SIMBA,LEMEDEYE
ARUSHA,23,ARUSHA,232,BWAWANI,23220,MUNGUSHI,KIBAONI
ARUSHA,23,ARUSHA,232,BWAWANI,23220,MUNGUSHI,BURKA
ARUSHA,23,ARUSHA,232,BWAWANI,23220,MUNGUSHI,MUNGUSHI
ARUSHA,23,ARUSHA,232,BWAWANI,23220,MUNGUSHI,GALILAYA
ARUSHA,23,ARUSHA,232,BWAWANI,23220,KIGONGONI,DARAJANI
ARUSHA,23,ARUSHA,232,BWAWANI,23220,KIGONGONI,MASAINI
ARUSHA,23,ARUSHA,232,MATEVES,23221,NGORBOB,KAMBI YA MAZIWA
ARUSHA,23,ARUSHA,232,MATEVES,23221,NGORBOB,SOVOYO
ARUSHA,23,ARUSHA,232,MATEVES,23221,NGORBOB,EMATASIA
ARUSHA,23,ARUSHA,232,MATEVES,23221,NGORBOB,ORNGIOSWA
ARUSHA,23,ARUSHA,232,MATEVES,23221,NGORBOB,OLKARIA
ARUSHA,23,ARUSHA,232,MATEVES,23221,LEMUGUR,NGULUVANI
ARUSHA,23,ARUSHA,232,MATEVES,23221,LEMUGUR,ENGIKARET
ARUSHA,23,ARUSHA,232,MATEVES,23221,LEMUGUR,SAROVO
ARUSHA,23,ARUSHA,232,LEMANYATA,23222,LEMANYATA,RC MISSION
ARUSHA,23,ARUSHA,232,LEMANYATA,23222,LEMANYATA,LEMANYATA
ARUSHA,23,ARUSHA,232,LEMANYATA,23222,LEMANYATA,OLMOTONY
ARUSHA,23,ARUSHA,232,LEMANYATA,23222,OLKOKOLA,OLAMA
ARUSHA,23,ARUSHA,232,LEMANYATA,23222,OLKOKOLA,ENGORIKA
ARUSHA,23,ARUSHA,232,LEMANYATA,23222,OLKOKOLA,SANDO
ARUSHA,23,ARUSHA,232,LEMANYATA,23222,OLKOKOLA,STESHENI
ARUSHA,23,ARUSHA,232,LEMANYATA,23222,LENJANI,LENJANI
ARUSHA,23,ARUSHA,232,LEMANYATA,23222,LENJANI,MATIMU
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,OLDONYOWASS,SURA
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,OLDONYOWASS,OLDONYOWASS
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,OLDONYOWASS,MAREU
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,OLDONYOWASS,SOKONI
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,LOSINONI,PATURUMANI
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,LOSINONI,ENGEDEKO
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,LOSINONI,LESAKARTATA
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,ENGUTUKOIT,ENGUTUKOIT
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,ENGUTUKOIT,ESIRALE
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,ENGUTUKOIT,MADEBE
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,ENGUTUKOIT,KAANANI
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,LOSINONI JUU,LOSINONI JUU
ARUSHA,23,ARUSHA,232,OLDONYOWASS,23223,LOSINONI JUU,NAMEROK
ARUSHA,23,ARUSHA,232,LAROI,23224,LAROI,MLIMAN FARM
ARUSHA,23,ARUSHA,232,LAROI,23224,LAROI,NAMBA  10
ARUSHA,23,ARUSHA,232,LAROI,23224,LAROI,LAROI
ARUSHA,23,ARUSHA,232,LAROI,23224,ENJORO,ENJORO
ARUSHA,23,ARUSHA,232,LAROI,23224,ENJORO,NAMBA 2 NA 3
ARUSHA,23,ARUSHA,232,LAROI,23224,KISIMA CHA MUNGU,NAMBA 13
ARUSHA,23,ARUSHA,232,LAROI,23224,KISIMA CHA MUNGU,BWAWANI
ARUSHA,23,ARUSHA,232,KIUTU,23225,SEKEI,MENYEMBERE
ARUSHA,23,ARUSHA,232,KIUTU,23225,SEKEI,MBAAVAI
ARUSHA,23,ARUSHA,232,KIUTU,23225,SEKEI,MENG'ORIKI
ARUSHA,23,ARUSHA,232,KIUTU,23225,SEKEI,JORDAN
ARUSHA,23,ARUSHA,232,KIUTU,23225,SEKEI,KIVESI
ARUSHA,23,ARUSHA,232,KIUTU,23225,NAUREI,SOKON BARAZANI
ARUSHA,23,ARUSHA,232,KIUTU,23225,NAUREI,OSYAITI
ARUSHA,23,ARUSHA,232,KIUTU,23225,NAUREI,EMAYANA
ARUSHA,23,ARUSHA,232,KIUTU,23225,ENGORIKA,EMBALAKAI
ARUSHA,23,ARUSHA,232,KIUTU,23225,ENGORIKA,RIKOYAN
ARUSHA,23,ARUSHA,232,KIUTU,23225,ENGORIKA,MURUVE
ARUSHA,23,ARUSHA,232,KIUTU,23225,ENGORIKA,KAILAS
ARUSHA,23,ARUSHA,232,KIUTU,23225,OLGILAI,KIMELOK
ARUSHA,23,ARUSHA,232,KIUTU,23225,OLGILAI,LAIZER
ARUSHA,23,ARUSHA,232,KIUTU,23225,OLGILAI,KIVESI
ARUSHA,23,ARUSHA,232,TARAKWA,23226,OLGILAI,TARAKWA
ARUSHA,23,ARUSHA,232,TARAKWA,23226,OLGILAI,SAITABAU
ARUSHA,23,ARUSHA,232,ILBORU,23227,OLGILAI,OLTULELEI
ARUSHA,23,ARUSHA,232,ILBORU,23227,OLGILAI,MERETU
ARUSHA,23,ARUMERU,233,USA RIVER,23301,OLGILAI,NGARESERO
ARUSHA,23,ARUMERU,233,USA RIVER,23301,OLGILAI,MJI MWEMA
ARUSHA,23,ARUMERU,233,USA RIVER,23301,OLGILAI,USA MADUKANI
ARUSHA,23,ARUMERU,233,USA RIVER,23301,OLGILAI,KWA KISAMBARE
ARUSHA,23,ARUMERU,233,USA RIVER,23301,OLGILAI,MAGADIRISHO
ARUSHA,23,ARUMERU,233,USA RIVER,23301,OLGILAI,MLIMA SIYONI
ARUSHA,23,ARUMERU,233,USA RIVER,23301,OLGILAI,MAGADINI
ARUSHA,23,ARUMERU,233,USA RIVER,23301,OLGILAI,MANYATA KATI
ARUSHA,23,ARUMERU,233,USA RIVER,23301,OLGILAI,NGANANA
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,NGURDOTO,BONDENI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,NGURDOTO,MSESEVENI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,NGURDOTO,MBURIASHI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,NGURDOTO,MSAMANENI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,NGURDOTO,KATI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,KITEFU,MASAALENI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,KITEFU,TANESCO
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,KITEFU,MKUUNY
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,KITEFU,KIMANDAFU
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,KITEFU,BONDENI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,MAJI YA CHAI,K/CENTRE
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,MAJI YA CHAI,KIMANDAFU
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,MAJI YA CHAI,MAJI YA CHAI KATI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,LERAI,NGORIKA
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,LERAI,MAGADINI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,LERAI,LERAI KATI
ARUSHA,23,ARUMERU,233,MAJI YA CHAI,23302,NGONGONGARE,
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NSHUPU,MLONDO
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NSHUPU,NSHUPU ASILI
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NSHUPU,KIRIMA
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NKOARANGA,TELEMBO
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NKOARANGA,"KOMBO ""A"""
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NKOARANGA,"KOMBO ""B"""
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NKOARANGA,NGORIKA
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NGYANI,MARIKANDA
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NGYANI,SAUNYI
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NGYANI,NKOASAKIRI
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NGYANI,MAWENI
ARUSHA,23,ARUMERU,233,NKOARANGA,23303,NGYANI,TEEMA
ARUSHA,23,ARUMERU,233,POLI,23304,NDATU,NKURA
ARUSHA,23,ARUMERU,233,POLI,23304,NDATU,MULA
ARUSHA,23,ARUMERU,233,POLI,23304,NDATU,KILALANIC
ARUSHA,23,ARUMERU,233,POLI,23304,NJORO,NTUWE
ARUSHA,23,ARUMERU,233,POLI,23304,NJORO,NJORO
ARUSHA,23,ARUMERU,233,POLI,23304,POLI,RUMALE
ARUSHA,23,ARUMERU,233,POLI,23304,POLI,KERESHU
ARUSHA,23,ARUMERU,233,POLI,23304,POLI,POLI KATI
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,SING'ISI,NSTONI
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,SING'ISI,MAVINUNI
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,SING'ISI,MARINGA
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,SING'ISI,KYARAA
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,SING'ISI,NKOAFIRI
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,MALALA,CHEMCHEM
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,MALALA,MADIIRA
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,MALALA,SOWETO
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,SEELA,NANDERE
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,SEELA,SEELA KATI
ARUSHA,23,ARUMERU,233,SEELA SING'ISI,23305,SEELA,KIBENU
ARUSHA,23,ARUMERU,233,AKHERI,23306,PATANDI,DULUTI
ARUSHA,23,ARUMERU,233,AKHERI,23306,PATANDI,PATANDI
ARUSHA,23,ARUMERU,233,AKHERI,23306,PATANDI,TENGERU
ARUSHA,23,ARUMERU,233,AKHERI,23306,PATANDI,MAVINUNI
ARUSHA,23,ARUMERU,233,AKHERI,23306,NGURUMA,NGURUMA KATI
ARUSHA,23,ARUMERU,233,AKHERI,23306,NGURUMA,MURAIWENI
ARUSHA,23,ARUMERU,233,AKHERI,23306,NGURUMA,MANYIRE
ARUSHA,23,ARUMERU,233,AKHERI,23306,NGURUMA,MAKSORU
ARUSHA,23,ARUMERU,233,AKHERI,23306,AKHERI,MARINGA
ARUSHA,23,ARUMERU,233,AKHERI,23306,AKHERI,NKOAMALAY
ARUSHA,23,ARUMERU,233,AKHERI,23306,AKHERI,IFURINY
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,MFULONY,MFULONY
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,MFULONY,ULUU
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,MFULONY,NKOANDOUA
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,MFULONY,NKOANANYA
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,KIMUNDO,KIMUNDO
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,KIMUNDO,DAMU
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,KIMUNDO,SHIMBUMBU
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,KIMUNDO,NKOAYAALO
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,NKOARISAMBU,NKOARISAMBU
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,NKOARISAMBU,NDOOMBO KATI
ARUSHA,23,ARUMERU,233,NKOARISAMBU,23307,NKOARISAMBU,NDOOMBO MLIMANI
ARUSHA,23,ARUMERU,233,NKOANRUA,23308,NKOANRUA,NKOARUA KATI
ARUSHA,23,ARUMERU,233,NKOANRUA,23308,NKOANRUA,KARIVA KIMUNYA
ARUSHA,23,ARUMERU,233,NKOANRUA,23308,NKOANRUA,MURAI WENY
ARUSHA,23,ARUMERU,233,NKOANRUA,23308,NKOANRUA,NKOAMBIAA
ARUSHA,23,ARUMERU,233,NKOANRUA,23308,NKOANRUA,SHASHONY
ARUSHA,23,ARUMERU,233,NKOANRUA,23308,LOITA NKOAMALA,LOITA
ARUSHA,23,ARUMERU,233,NKOANRUA,23308,LOITA NKOAMALA,NKOAMAALA
ARUSHA,23,ARUMERU,233,NKOANRUA,23308,KIPANDE NKOAVELE,KIPANDE
ARUSHA,23,ARUMERU,233,NKOANRUA,23308,KIPANDE NKOAVELE,NKOAVELE
ARUSHA,23,ARUMERU,233,SONGORO,23309,SONGORO,KYUTA
ARUSHA,23,ARUMERU,233,SONGORO,23309,SONGORO,SHARA
ARUSHA,23,ARUMERU,233,SONGORO,23309,SONGORO,NKOASAKUYA
ARUSHA,23,ARUMERU,233,SONGORO,23309,SONGORO,NKWERARI
ARUSHA,23,ARUMERU,233,SONGORO,23309,SURA,MANGUVA
ARUSHA,23,ARUMERU,233,SONGORO,23309,SURA,NSHING'A
ARUSHA,23,ARUMERU,233,SONGORO,23309,SURA,NKOAROUA
ARUSHA,23,ARUMERU,233,SONGORO,23309,SURA,MBOLELE
ARUSHA,23,ARUMERU,233,SONGORO,23309,SURA,KYARETO
ARUSHA,23,ARUMERU,233,SONGORO,23309,USHILI,USHILI
ARUSHA,23,ARUMERU,233,SONGORO,23309,USHILI,KYARETO
ARUSHA,23,ARUMERU,233,SONGORO,23309,USHILI,UROLWATALA
ARUSHA,23,ARUMERU,233,SONGORO,23309,URISHO,KOMBO
ARUSHA,23,ARUMERU,233,SONGORO,23309,URISHO,URISHOANDA
ARUSHA,23,ARUMERU,233,SONGORO,23309,URISHO,KYARETO
ARUSHA,23,ARUMERU,233,SONGORO,23309,URISHO,ULUBORU
ARUSHA,23,ARUMERU,233,SONGORO,23309,URISHO,MBOLELE
ARUSHA,23,ARUMERU,233,SONGORO,23309,MULALA,KYUTA
ARUSHA,23,ARUMERU,233,SONGORO,23309,MULALA,NKOATILA
ARUSHA,23,ARUMERU,233,SONGORO,23309,MULALA,METO
ARUSHA,23,ARUMERU,233,SONGORO,23309,MULALA,NKOANASARI
ARUSHA,23,ARUMERU,233,SONGORO,23309,KILINGA,BONDENI
ARUSHA,23,ARUMERU,233,SONGORO,23309,KILINGA,MWASENY
ARUSHA,23,ARUMERU,233,SONGORO,23309,KILINGA,KISIWANI
ARUSHA,23,ARUMERU,233,SONGORO,23309,KILINGA,KIMANDOLU
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,OLKUNG'WADO,LENDOIYA
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,OLKUNG'WADO,KWA LOCK
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,OLKUNG'WADO,ILKRUMUN
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,OLKUNG'WADO,OLKUNGWA'DO
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,OLKUNG'WADO,KIREENY
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,OLKUNG'WADO,MWEKEY
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,ILKRUMUN,OLDINGA
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,ILKRUMUN,ESLALEY
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,UWIRO,
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,NGABOBO,
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,KISIMIRI CHINI,
ARUSHA,23,ARUMERU,233,NGARENANYUKI,23310,KISIMIRI  JUU,
ARUSHA,23,ARUMERU,233,KIKWE,23311,KIKWE,MALALA
ARUSHA,23,ARUMERU,233,KIKWE,23311,KIKWE,HUDUMA
ARUSHA,23,ARUMERU,233,KIKWE,23311,KIKWE,LUWAINI
ARUSHA,23,ARUMERU,233,KIKWE,23311,NAMBALA,MALALA
ARUSHA,23,ARUMERU,233,KIKWE,23311,NAMBALA,NGANANA
ARUSHA,23,ARUMERU,233,KIKWE,23311,NAMBALA,NJORO
ARUSHA,23,ARUMERU,233,KIKWE,23311,MAWENI,MBOGA
ARUSHA,23,ARUMERU,233,KIKWE,23311,MAWENI,POSTA
ARUSHA,23,ARUMERU,233,KIKWE,23311,MAWENI,MAZIWA
ARUSHA,23,ARUMERU,233,KIKWE,23311,KARANGAI,MIEMBENI
ARUSHA,23,ARUMERU,233,KIKWE,23311,KARANGAI,BONDENI
ARUSHA,23,ARUMERU,233,KIKWE,23311,KARANGAI,MTONI
ARUSHA,23,ARUMERU,233,KIKWE,23311,KARANGAI,NRUMANGENY
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MBUGUNI,MADUKANI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MBUGUNI,KAMBI YA TANGA KATI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MBUGUNI,DIPU
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MBUGUNI,KAMBI YA TANGA CHINI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MBUGUNI,ROMAN CATHORIC
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MIKUNGANI,SHULENI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MIKUNGANI,KANISANI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MIKUNGANI,MTONI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MIKUNGANI,MSIKITINI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MIKUNGANI,KOMOLO
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,KIKULETWA,MSUFINI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,KIKULETWA,MNAZI MMOJA
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,KIKULETWA,MANYATA
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,KIKULETWA,KIGONGONI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,KIKULETWA,KATI
ARUSHA,23,ARUMERU,233,MBUGUNI,23312,MSITU WA MBOGO,
ARUSHA,23,ARUMERU,233,MAKIBA,23313,VALESKA,HUDUMA
ARUSHA,23,ARUMERU,233,MAKIBA,23313,VALESKA,"MWAMKO""A"""
ARUSHA,23,ARUMERU,233,MAKIBA,23313,VALESKA,SONGAMBELE
ARUSHA,23,ARUMERU,233,MAKIBA,23313,VALESKA,MAENDELEO
ARUSHA,23,ARUMERU,233,MAKIBA,23313,VALESKA,MWAMKO B
ARUSHA,23,ARUMERU,233,MAKIBA,23313,MAKIBA,MABATINI
ARUSHA,23,ARUMERU,233,MAKIBA,23313,MAKIBA,KORONA
ARUSHA,23,ARUMERU,233,MAKIBA,23313,MAKIBA,MTONI
ARUSHA,23,ARUMERU,233,MAKIBA,23313,MAKIBA,SONGAMBELE
ARUSHA,23,ARUMERU,233,MAKIBA,23313,PATANUMBE,MTONI
ARUSHA,23,ARUMERU,233,MAKIBA,23313,PATANUMBE,DIPU
ARUSHA,23,ARUMERU,233,MAKIBA,23313,PATANUMBE,LOSTETI
ARUSHA,23,ARUMERU,233,MAKIBA,23313,PATANUMBE,TAMBARARE
ARUSHA,23,ARUMERU,233,MAKIBA,23313,PATANUMBE,NGARENANYUKI
ARUSHA,23,ARUMERU,233,MAKIBA,23313,MAJENGO,
ARUSHA,23,ARUMERU,233,MARORONI,23314,MARORONI,KILIMAMOJA
ARUSHA,23,ARUMERU,233,MARORONI,23314,MARORONI,TANESCO
ARUSHA,23,ARUMERU,233,MARORONI,23314,MARORONI,KANANI
ARUSHA,23,ARUMERU,233,MARORONI,23314,MARORONI,ZAIRE
ARUSHA,23,ARUMERU,233,MARORONI,23314,MARORONI,NAZARETI
ARUSHA,23,ARUMERU,233,MARORONI,23314,SAMARIA,BONDENI
ARUSHA,23,ARUMERU,233,MARORONI,23314,SAMARIA,KIJENGE
ARUSHA,23,ARUMERU,233,MARORONI,23314,SAMARIA,ZAIRE
ARUSHA,23,ARUMERU,233,MARORONI,23314,SAMARIA,SAVANA
ARUSHA,23,ARUMERU,233,MARORONI,23314,SAMARIA,KATI
ARUSHA,23,ARUMERU,233,MARORONI,23314,KWAUGORO,ZAIRE
ARUSHA,23,ARUMERU,233,MARORONI,23314,KWAUGORO,YERIKO
ARUSHA,23,ARUMERU,233,MARORONI,23314,KWAUGORO,KILOMBERO
ARUSHA,23,ARUMERU,233,MARORONI,23314,KWAUGORO,MIGANDINI
ARUSHA,23,ARUMERU,233,MARORONI,23314,KWAUGORO,MAGANDINI
ARUSHA,23,ARUMERU,233,MARORONI,23314,MIGANDINI,MIGANDINI
ARUSHA,23,ARUMERU,233,MARORONI,23314,MIGANDINI,MAGADINI
ARUSHA,23,ARUMERU,233,KIKATITI,23315,KIKATITI,KIKATITI MJINI
ARUSHA,23,ARUMERU,233,KIKATITI,23315,KIKATITI,SURUMALA
ARUSHA,23,ARUMERU,233,KIKATITI,23315,KIKATITI,NKOAMANGASHA
ARUSHA,23,ARUMERU,233,KIKATITI,23315,NASHOLI,MLIMANI
ARUSHA,23,ARUMERU,233,KIKATITI,23315,NASHOLI,KAMBI YA MKAA
ARUSHA,23,ARUMERU,233,KIKATITI,23315,SAKILA CHINI,DACHI
ARUSHA,23,ARUMERU,233,KIKATITI,23315,SAKILA CHINI,LUWAINI
ARUSHA,23,ARUMERU,233,KIKATITI,23315,SAKILA CHINI,OLKONONOI
ARUSHA,23,ARUMERU,233,KIKATITI,23315,NGYEKU,NKAOSABAYA
ARUSHA,23,ARUMERU,233,KIKATITI,23315,NGYEKU,MLIMANI
ARUSHA,23,ARUMERU,233,KIKATITI,23315,NGYEKU,NGYEKU KATI
ARUSHA,23,ARUMERU,233,KIKATITI,23315,NGYEKU,CHEMCHEM
ARUSHA,23,ARUMERU,233,KIKATITI,23315,SAKILA,ULUKUSARE
ARUSHA,23,ARUMERU,233,KIKATITI,23315,SAKILA,NRUMANGENY
ARUSHA,23,ARUMERU,233,KIKATITI,23315,SAKILA,MKUFINI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MAREU,MAREU SENTA
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MAREU,KWA PHILIPO
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MAREU,HOSPITALI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MAREU,KWA MASIKA
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MAREU,MELATOI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MAREU,KWA PHILIPO B
ARUSHA,23,ARUMERU,233,KING'ORI,23316,NKOANSIYO,SIKIRARI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,NKOANSIYO,HOSPITALI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,NKOANSIYO,NKOANEEMA
ARUSHA,23,ARUMERU,233,KING'ORI,23316,KING'ORI,KWA KIRENGA
ARUSHA,23,ARUMERU,233,KING'ORI,23316,KING'ORI,URISHO
ARUSHA,23,ARUMERU,233,KING'ORI,23316,KING'ORI,MADUKANI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,KING'ORI,MSESEWENI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,NSENGONY,NTUWE
ARUSHA,23,ARUMERU,233,KING'ORI,23316,NSENGONY,MBORENY
ARUSHA,23,ARUMERU,233,KING'ORI,23316,NSENGONY,NKOANOEL
ARUSHA,23,ARUMERU,233,KING'ORI,23316,NSENGONY,CHEMCHEM
ARUSHA,23,ARUMERU,233,KING'ORI,23316,NKOANOEL,BONDENI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,NKOANOEL,NOEL SENTA
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MBORENY,KIDIRE
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MBORENY,NONGILI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MUUNGANO,KWA TULELE
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MUUNGANO,MANYATA
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MUUNGANO,MULALA
ARUSHA,23,ARUMERU,233,KING'ORI,23316,MUUNGANO,MIKAELI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,OLDONYANGIRO,KWA MASIKA
ARUSHA,23,ARUMERU,233,KING'ORI,23316,OLDONYANGIRO,HOSPITALI
ARUSHA,23,ARUMERU,233,KING'ORI,23316,OLDONYANGIRO,OLDONYONGIRO
ARUSHA,23,ARUMERU,233,KING'ORI,23316,OLDONYANGIRO,KWA PETRO
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,LEGURUKI,MLIMANI
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,LEGURUKI,MADUKANI
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,LEGURUKI,NOSEIYA
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,NKOASENGA,MAAMGALIO
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,NKOASENGA,SENETO
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,NKOASENGA,BWAWANI
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,NKOASENGA,CENTER
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,MIRIRINY,SUKUTA
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,MIRIRINY,LOLERA
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,MIRIRINY,SINAI
ARUSHA,23,ARUMERU,233,LEGURUKI,23317,KANDASHE,MIANZINI
